meantime,labels,mediantime
8.83,13-Q4,2.32
11.41,14-Q1,3.69
12.75,14-Q2,3.82
16.49,14-Q3,4.85
15.25,14-Q4,3.56
14.99,15-Q1,3.14
13.03,15-Q2,2.75
13.5,15-Q3,2.89
