meantime,labels,mediantime
1.91,13-Q4,0.1
5.39,14-Q1,1.21
5.67,14-Q2,0.48
4.97,14-Q3,0.49
8.63,14-Q4,0.91
7.48,15-Q1,0.82
7.72,15-Q2,0.74
8.76,15-Q3,0.82
