meantime,labels,mediantime
18.06,13-Q4,3.72
15.79,14-Q1,3.88
9.91,14-Q2,2.67
9.46,14-Q3,2.12
12.11,14-Q4,3.72
20.74,15-Q1,6.45
16.18,15-Q2,2.54
12.47,15-Q3,1.15
