meantime,labels,mediantime
0.0,13-Q4,0.0
1.54,14-Q1,0.33
5.06,14-Q2,0.97
7.0,14-Q3,1.62
8.36,14-Q4,1.07
8.84,15-Q1,1.09
17.49,15-Q2,13.91
13.11,15-Q3,11.63
