meantime,labels,mediantime
9.99,13-Q4,0.65
5.99,14-Q1,0.54
6.62,14-Q2,0.93
5.62,14-Q3,0.9
7.91,14-Q4,1.3
8.25,15-Q1,0.97
8.21,15-Q2,0.77
14.25,15-Q3,1.46
