meantime,labels,mediantime
0.0,13-Q4,0.0
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
4.51,14-Q4,0.11
8.25,15-Q1,0.2
9.44,15-Q2,0.58
7.1,15-Q3,0.72
