meantime,labels,mediantime
12.8,13-Q4,3.99
12.77,14-Q1,3.64
12.04,14-Q2,3.65
23.51,14-Q3,5.73
15.35,14-Q4,5.25
17.59,15-Q1,2.82
23.18,15-Q2,5.81
21.27,15-Q3,5.43
