company_commits,name
56,Red Hat
22,eNovance
22,Rackspace
15,OpenStack Foundation
12,Catalyst
12,IBM
12,Tencent
3,NEC
2,99cloud
1,Comcast
1,HP
1,Individual
1,NTT
1,SUSE
