meantime,labels,mediantime
10.84,13-Q4,2.33
12.32,14-Q1,3.02
14.86,14-Q2,3.13
15.53,14-Q3,4.52
21.87,14-Q4,6.15
19.77,15-Q1,3.93
21.28,15-Q2,3.94
23.36,15-Q3,5.34
