medianpatchsets,labels,meanpatchsets
2.0,13-Q4,4.22
2.0,14-Q1,4.13
2.0,14-Q2,4.49
2.0,14-Q3,4.49
2.0,14-Q4,4.06
2.0,15-Q1,4.26
2.0,15-Q2,4.3
2.0,15-Q3,3.53
