medianpatchsets,labels,meanpatchsets
3.0,13-Q4,6.07
3.0,14-Q1,6.34
3.5,14-Q2,6.13
4.0,14-Q3,6.35
4.0,14-Q4,6.74
3.0,15-Q1,6.48
4.0,15-Q2,6.66
3.0,15-Q3,6.35
