meantime,labels,mediantime
0.0,13-Q4,0.0
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
0.56,14-Q4,0.81
2.78,15-Q1,0.21
4.49,15-Q2,0.88
9.13,15-Q3,0.89
