meantime,labels,mediantime
30.5,13-Q4,7.37
15.37,14-Q1,3.44
24.66,14-Q2,13.14
29.88,14-Q3,11.43
32.62,14-Q4,9.08
28.89,15-Q1,11.43
35.66,15-Q2,17.59
31.56,15-Q3,5.41
