meantime,labels,mediantime
5.82,13-Q4,2.72
4.32,14-Q1,2.03
4.12,14-Q2,1.98
5.95,14-Q3,3.26
8.9,14-Q4,4.14
7.73,15-Q1,2.15
6.28,15-Q2,1.76
8.18,15-Q3,3.21
