medianpatchsets,labels,meanpatchsets
3.0,13-Q4,4.39
2.0,14-Q1,3.3
2.0,14-Q2,3.27
2.0,14-Q3,3.16
2.0,14-Q4,3.76
2.0,15-Q1,5.09
2.0,15-Q2,3.58
2.0,15-Q3,3.3
