meantime,labels,mediantime
8.93,13-Q4,4.83
6.71,14-Q1,2.17
6.82,14-Q2,2.82
9.68,14-Q3,2.72
10.23,14-Q4,5.32
19.35,15-Q1,5.93
16.91,15-Q2,5.03
13.61,15-Q3,4.27
