medianpatchsets,labels,meanpatchsets
2.0,13-Q4,4.3
2.0,14-Q1,4.17
2.0,14-Q2,3.57
2.0,14-Q3,4.06
2.0,14-Q4,3.77
2.0,15-Q1,3.12
2.0,15-Q2,2.89
1.0,15-Q3,2.46
