meantime,labels,mediantime
8.59,13-Q4,0.45
7.4,14-Q1,0.7
14.1,14-Q2,1.17
17.46,14-Q3,2.88
23.71,14-Q4,2.18
29.82,15-Q1,0.97
27.79,15-Q2,0.96
38.3,15-Q3,2.0
