meantime,labels,mediantime
9.0,13-Q4,1.4
5.71,14-Q1,0.75
5.44,14-Q2,0.79
8.34,14-Q3,1.23
8.21,14-Q4,1.62
9.76,15-Q1,1.9
9.91,15-Q2,1.24
8.82,15-Q3,2.4
