meantime,labels,mediantime
14.79,13-Q4,5.87
10.47,14-Q1,4.67
18.09,14-Q2,7.86
20.08,14-Q3,9.12
16.02,14-Q4,4.87
13.56,15-Q1,4.53
13.07,15-Q2,5.68
12.92,15-Q3,5.6
