meantime,labels,mediantime
1.29,13-Q4,0.83
8.56,14-Q1,3.92
18.71,14-Q2,9.63
8.31,14-Q3,3.19
14.14,14-Q4,2.31
12.5,15-Q1,3.08
11.48,15-Q2,1.24
10.35,15-Q3,1.24
