meantime,labels,mediantime
10.77,14-Q1,3.01
11.74,14-Q2,3.97
10.42,14-Q3,2.69
19.0,14-Q4,7.11
16.62,15-Q1,3.96
20.66,15-Q2,4.76
23.55,15-Q3,4.64
20.51,15-Q4,4.03
