meantime,labels,mediantime
8.39,14-Q1,1.22
12.54,14-Q2,2.89
9.38,14-Q3,2.0
21.56,14-Q4,5.57
25.91,15-Q1,8.14
31.84,15-Q2,6.17
18.27,15-Q3,4.39
23.55,15-Q4,8.95
