meantime,labels,mediantime
10.62,14-Q1,2.56
11.48,14-Q2,2.28
10.79,14-Q3,1.73
10.04,14-Q4,1.2
10.07,15-Q1,1.29
14.95,15-Q2,1.93
12.32,15-Q3,1.03
16.15,15-Q4,2.21
