meantime,labels,mediantime
7.37,14-Q1,1.24
6.99,14-Q2,1.44
7.22,14-Q3,1.1
10.93,14-Q4,3.11
10.17,15-Q1,4.06
8.97,15-Q2,1.75
8.59,15-Q3,1.68
8.84,15-Q4,2.88
