meantime,labels,mediantime
3.7,14-Q1,1.18
18.53,14-Q2,12.87
9.41,14-Q3,1.58
11.29,14-Q4,2.59
15.68,15-Q1,4.76
12.88,15-Q2,2.35
10.95,15-Q3,2.08
14.48,15-Q4,3.91
