company_commits,name
89,HP
82,Red Hat
39,Individual
39,Intel
37,Mirantis
34,Rackspace
21,Huawei
20,Yahoo, Inc.
19,Centrin
17,Fujitsu
12,99cloud
10,IBM
8,NEC
6,Canonical, Ltd.
6,EasyStack
6,MIT
6,Puppet Labs
5,Cisco
5,LSD
4,Juniper
2,KVH
2,Thales
1,Citrix
1,Cloudbase Solutions
1,Debian GNU/Linux
1,iWeb
