meantime,labels,mediantime
0.0,14-Q1,0.0
0.0,14-Q2,0.0
10.89,14-Q3,2.09
7.89,14-Q4,0.34
8.42,15-Q1,0.53
11.72,15-Q2,0.4
10.36,15-Q3,0.93
12.05,15-Q4,0.7
