meantime,labels,mediantime
15.33,14-Q1,4.94
15.8,14-Q2,4.14
15.36,14-Q3,3.96
18.7,14-Q4,5.14
16.28,15-Q1,4.98
19.71,15-Q2,6.19
20.59,15-Q3,6.33
21.58,15-Q4,6.8
