company_commits,name
48,HP
28,Red Hat
25,Mirantis
10,Huawei
7,99cloud
7,IBM
4,EasyStack
4,Midokura
3,Rackspace
3,University of Melbourne
2,Thales
1,Anchor Hosting
1,Cisco
1,EMC
1,Fujitsu
1,IzelTech
1,JHU APL
1,Metacloud
1,NEC
1,NTT
1,NTT Data
1,OpenStack Foundation
1,SUSE
