meantime,labels,mediantime
11.51,14-Q1,0.98
13.22,14-Q2,1.17
14.44,14-Q3,1.14
19.59,14-Q4,1.58
15.26,15-Q1,1.05
17.78,15-Q2,1.23
17.64,15-Q3,1.19
19.31,15-Q4,1.38
