meantime,labels,mediantime
nan,14-Q1,nan
nan,14-Q2,nan
nan,14-Q3,nan
nan,14-Q4,nan
nan,15-Q1,nan
1.15,15-Q2,0.2
0.9,15-Q3,0.07
8.11,15-Q4,0.04
