meantime,labels,mediantime
13.73,14-Q1,3.43
11.75,14-Q2,1.57
9.81,14-Q3,2.2
15.21,14-Q4,2.24
10.48,15-Q1,1.18
10.32,15-Q2,1.2
9.7,15-Q3,1.16
9.72,15-Q4,1.12
