meantime,labels,mediantime
15.01,14-Q1,6.46
19.99,14-Q2,8.73
15.78,14-Q3,6.34
18.73,14-Q4,7.61
24.94,15-Q1,6.62
21.53,15-Q2,5.12
19.52,15-Q3,4.72
20.7,15-Q4,5.03
