meantime,labels,mediantime
8.39,14-Q1,1.84
7.3,14-Q2,1.5
7.29,14-Q3,1.01
10.93,14-Q4,0.99
6.29,15-Q1,0.76
8.53,15-Q2,1.27
8.82,15-Q3,1.11
12.24,15-Q4,2.42
