meantime,labels,mediantime
14.11,14-Q1,1.41
12.79,14-Q2,1.52
16.14,14-Q3,1.83
17.33,14-Q4,1.39
12.12,15-Q1,1.26
14.86,15-Q2,1.67
17.26,15-Q3,1.08
18.34,15-Q4,1.11
