meantime,labels,mediantime
2.84,14-Q1,0.09
3.99,14-Q2,0.15
10.19,14-Q3,0.46
7.46,14-Q4,0.71
6.25,15-Q1,0.56
8.69,15-Q2,0.8
7.66,15-Q3,0.62
11.26,15-Q4,1.06
