meantime,labels,mediantime
nan,14-Q1,nan
nan,14-Q2,nan
nan,14-Q3,nan
nan,14-Q4,nan
nan,15-Q1,nan
nan,15-Q2,nan
2.84,15-Q3,3.86
3.45,15-Q4,1.89
