medianpatchsets,labels,meanpatchsets
3.0,14-Q1,6.0
2.0,14-Q2,5.72
3.0,14-Q3,6.62
3.0,14-Q4,6.25
3.0,15-Q1,5.71
2.0,15-Q2,4.9
2.0,15-Q3,4.91
2.0,15-Q4,3.87
