company_commits,name
36,IBM
9,Rackspace
8,JHU APL
6,Cisco
4,NEC
3,Red Hat
2,EasyStack
2,Ericsson
2,Fujitsu
2,HP
2,Thales
1,OpenStack Foundation
1,Symantec Corporation
