meantime,labels,mediantime
3.65,14-Q1,0.76
8.67,14-Q2,1.15
9.49,14-Q3,4.18
5.28,14-Q4,1.74
5.97,15-Q1,1.01
7.53,15-Q2,2.03
10.82,15-Q3,2.65
9.07,15-Q4,1.94
