company_commits,name
283,VMWare
184,Midokura
160,Huawei
152,Red Hat
150,VA Linux Systems Japan
135,IBM
116,Cisco
115,HP
66,Thales
55,NEC
54,Big Switch Networks
52,Orange
50,Mirantis
42,Internap
42,Mellanox Technologies
42,Nicira
41,Rackspace
37,Intel
31,PLUMgrid
30,EPAM
