medianpatchsets,labels,meanpatchsets
2.0,14-Q1,4.17
2.0,14-Q2,4.45
2.0,14-Q3,4.72
2.0,14-Q4,4.69
2.0,15-Q1,4.72
2.0,15-Q2,4.43
2.0,15-Q3,4.39
2.0,15-Q4,3.86
