meantime,labels,mediantime
10.8,14-Q1,2.16
12.34,14-Q2,2.25
12.74,14-Q3,2.52
16.11,14-Q4,2.9
13.2,15-Q1,1.89
13.89,15-Q2,1.89
13.96,15-Q3,1.91
15.53,15-Q4,2.02
