meantime,labels,mediantime
11.24,14-Q1,1.08
12.36,14-Q2,1.33
12.87,14-Q3,1.33
13.46,14-Q4,1.34
16.06,15-Q1,0.85
13.33,15-Q2,0.91
19.15,15-Q3,1.28
13.54,15-Q4,1.13
