company_commits,name
32,Tesora, Inc.
11,Rackspace
8,Red Hat
6,HP
6,NEC
4,EasyStack
4,IBM
3,OpenStack Foundation
2,99cloud
2,Intel
1,Calsoft, Inc.
1,Federal University of Campina Grande
1,Fujitsu
1,GlobalLogic
1,Huawei
1,LSD
1,Mirantis
1,Thales
