meantime,labels,mediantime
6.79,14-Q1,3.28
2.7,14-Q2,1.08
13.93,14-Q3,7.5
8.31,14-Q4,2.04
9.31,15-Q1,1.72
6.53,15-Q2,1.82
9.87,15-Q3,6.98
10.7,15-Q4,9.46
