meantime,labels,mediantime
16.19,14-Q1,5.5
22.32,14-Q2,7.51
24.02,14-Q3,4.8
23.24,14-Q4,3.28
25.47,15-Q1,3.18
17.33,15-Q2,2.69
21.02,15-Q3,3.57
22.3,15-Q4,5.28
