company_commits,name
48,HP
33,Red Hat
29,IBM
28,ThoughtWorks, Inc.
21,Cisco
20,Hewlett-Packard
16,Mirantis
16,OpenStack Foundation
15,NEC
10,EasyStack
9,Intel
4,Individual
3,Awcloud
3,Blue Box Group
3,Canonical, Ltd.
3,Huawei
3,KylinCloud
3,Rackspace
3,Stackinsider
3,Ubuntu Kylin
2,Centrin
1,Cloudwatt
1,NTT Data
1,Symantec Corporation
