meantime,labels,mediantime
13.33,14-Q1,3.96
13.46,14-Q2,5.82
13.64,14-Q3,4.75
14.26,14-Q4,2.6
11.78,15-Q1,2.02
10.77,15-Q2,2.09
7.27,15-Q3,0.8
8.76,15-Q4,1.69
