meantime,labels,mediantime
12.91,14-Q1,3.92
7.94,14-Q2,1.08
4.24,14-Q3,1.1
5.01,14-Q4,1.07
5.52,15-Q1,0.97
6.72,15-Q2,1.18
8.66,15-Q3,1.21
8.66,15-Q4,1.48
