company_commits,name
2378,Red Hat
1981,HP
1464,IBM
1396,Mirantis
913,Rackspace
662,NEC
544,Google, Inc.
505,Fujitsu
498,Huawei
420,Intel
380,OpenStack Foundation
366,SUSE
325,VMWare
322,StackOps Technologies
297,Cisco
246,Sony Mobile
224,EasyStack
222,Midokura
204,SAP
197,99cloud
