meantime,labels,mediantime
10.33,14-Q1,0.82
11.29,14-Q2,3.53
17.77,14-Q3,4.44
12.95,14-Q4,1.78
21.86,15-Q1,0.84
22.58,15-Q2,1.87
28.68,15-Q3,6.06
21.87,15-Q4,3.56
