meantime,labels,mediantime
nan,14-Q1,nan
nan,14-Q2,nan
nan,14-Q3,nan
nan,14-Q4,nan
0.3,15-Q1,0.27
1.7,15-Q2,0.47
1.69,15-Q3,0.42
2.03,15-Q4,0.49
