meantime,labels,mediantime
0.0,14-Q1,0.0
0.0,14-Q2,0.0
0.0,14-Q3,0.0
0.0,14-Q4,0.0
0.02,15-Q1,0.02
1.65,15-Q2,0.06
4.63,15-Q3,0.11
4.47,15-Q4,0.13
