company_commits,name
69,Red Hat
44,Intel
38,IBM
31,EMC
30,HP
28,Mirantis
18,Dell
13,SolidFire
11,Pure Storage
9,NEC
9,VMWare
8,Hitachi Data Systems
8,NetApp
7,Huawei
6,Fujitsu
5,99cloud
4,Arista Networks
4,NTT Data
3,NTT
2,Cloudbase Solutions
2,EasyStack
2,Hitachi
2,LINBIT
2,OpenStack Foundation
2,Quobyte
2,Thales
1,Anchor Hosting
1,Cisco
1,Internap
1,IzelTech
1,MIT
1,Oracle
1,Parallels
1,SAP
1,Scality
1,StorPool
1,Violin Memory
