company_commits,name
71,IBM
57,Intel
44,NEC
35,Huawei
32,EasyStack
19,Yahoo, Inc.
17,HP
14,Individual
13,Cisco
7,99cloud
6,CIeNET Technologies
6,Thales
2,Calsoft, Inc.
2,Rackspace
2,Red Hat
2,SUSE
1,Canonical, Ltd.
1,Fujitsu
1,OpenStack Foundation
