meantime,labels,mediantime
2.05,14-Q1,0.32
2.99,14-Q2,0.22
8.24,14-Q3,0.27
6.68,14-Q4,0.2
14.17,15-Q1,0.33
7.45,15-Q2,0.66
12.09,15-Q3,0.51
10.84,15-Q4,0.72
