meantime,labels,mediantime
3.87,14-Q1,0.86
4.11,14-Q2,1.5
5.16,14-Q3,1.48
7.14,14-Q4,1.24
4.5,15-Q1,1.17
5.44,15-Q2,1.06
8.47,15-Q3,3.25
14.97,15-Q4,7.15
