meantime,labels,mediantime
10.39,14-Q1,0.7
8.68,14-Q2,0.9
13.68,14-Q3,2.11
32.28,14-Q4,5.21
14.37,15-Q1,2.69
12.23,15-Q2,1.21
12.54,15-Q3,1.09
18.2,15-Q4,2.76
