meantime,labels,mediantime
10.63,14-Q1,3.51
11.68,14-Q2,3.51
10.71,14-Q3,3.22
17.49,14-Q4,4.28
15.89,15-Q1,3.47
10.25,15-Q2,1.6
14.12,15-Q3,3.57
25.32,15-Q4,5.26
