meantime,labels,mediantime
13.97,14-Q1,2.28
18.9,14-Q2,2.56
17.71,14-Q3,1.81
26.07,14-Q4,2.16
18.29,15-Q1,2.62
26.84,15-Q2,4.06
25.33,15-Q3,3.66
25.53,15-Q4,4.17
