meantime,labels,mediantime
4.94,14-Q1,2.04
18.43,14-Q2,3.99
24.21,14-Q3,12.71
25.42,14-Q4,10.72
23.17,15-Q1,2.15
12.32,15-Q2,3.25
10.74,15-Q3,2.57
9.54,15-Q4,2.06
