meantime,labels,mediantime
9.94,14-Q1,1.22
11.68,14-Q2,1.17
10.51,14-Q3,1.02
12.0,14-Q4,1.94
12.18,15-Q1,2.18
14.9,15-Q2,1.3
17.57,15-Q3,0.94
9.19,15-Q4,1.02
